Date,SSE ,rf,pingan,cpic,spd,pre,jf,smg,baosteel,saic,acc,sinopec,gdpd,cypc,shanghai_pharma,china_meheco,hd_medicine,hikvision,haier,china_ZTE
2021-11-18,3520.71 ,1.9853 ,126.79 ,38.95 ,120.55 ,322.22 ,610.15 ,115.05 ,18.15 ,207.50 ,184.07 ,14.36 ,674.46 ,66.24 ,182.10 ,106.55 ,464.33 ,1069.17 ,1041.62 ,507.81 
2021-11-19,3560.37 ,2.0374 ,127.94 ,39.44 ,121.81 ,345.70 ,625.10 ,118.05 ,18.46 ,207.90 ,186.41 ,14.71 ,677.17 ,66.81 ,182.70 ,107.14 ,466.09 ,1075.77 ,1078.35 ,510.52 
2021-11-22,3582.08 ,2.0113 ,127.30 ,38.80 ,121.11 ,324.75 ,616.13 ,116.55 ,18.17 ,209.91 ,185.46 ,14.54 ,677.17 ,66.08 ,183.70 ,107.52 ,455.87 ,1076.62 ,1071.84 ,517.07 
2021-11-23,3589.09 ,2.2445 ,127.07 ,38.69 ,121.53 ,331.43 ,620.62 ,116.55 ,18.63 ,211.52 ,186.11 ,14.50 ,688.01 ,66.05 ,184.41 ,107.62 ,451.84 ,1033.37 ,1066.87 ,517.39 
2021-11-24,3592.70 ,1.8330 ,127.40 ,38.71 ,122.24 ,334.88 ,623.61 ,117.30 ,19.16 ,207.10 ,185.96 ,14.64 ,693.42 ,65.42 ,184.81 ,108.30 ,443.51 ,1057.87 ,1063.04 ,521.06 
2021-11-25,3584.18 ,1.8768 ,126.51 ,38.76 ,121.67 ,328.20 ,625.10 ,116.93 ,18.99 ,206.70 ,184.86 ,14.50 ,698.84 ,65.42 ,185.61 ,109.27 ,444.40 ,1038.27 ,1046.21 ,513.24 
2021-11-26,3564.09 ,1.7503 ,124.77 ,38.13 ,120.55 ,323.60 ,619.12 ,116.18 ,19.14 ,202.67 ,181.93 ,14.40 ,688.01 ,64.56 ,184.51 ,108.50 ,430.02 ,1018.46 ,1055.39 ,498.24 
2021-11-29,3562.70 ,1.9266 ,124.61 ,37.95 ,120.97 ,321.07 ,610.15 ,115.80 ,18.82 ,201.97 ,179.69 ,14.29 ,693.42 ,64.56 ,186.42 ,109.37 ,425.98 ,1013.56 ,1026.70 ,494.57 
2021-11-30,3563.89 ,3.3550 ,123.49 ,37.73 ,119.84 ,318.77 ,613.14 ,115.80 ,18.43 ,200.56 ,180.19 ,14.22 ,688.01 ,64.56 ,184.81 ,109.08 ,427.49 ,1036.35 ,1041.24 ,489.62 
2021-12-01,3576.89 ,2.0534 ,125.15 ,38.00 ,120.55 ,324.29 ,620.62 ,117.30 ,19.14 ,202.98 ,182.33 ,14.54 ,701.55 ,64.56 ,184.91 ,109.47 ,436.07 ,1027.41 ,1059.98 ,493.13 
2021-12-02,3573.84 ,2.0177 ,125.18 ,37.85 ,120.83 ,332.58 ,620.62 ,116.93 ,19.76 ,207.00 ,191.43 ,14.75 ,696.13 ,64.56 ,186.11 ,109.08 ,428.12 ,1010.57 ,1066.49 ,488.02 
2021-12-03,3607.43 ,1.9468 ,125.46 ,37.74 ,120.97 ,339.25 ,623.61 ,117.68 ,19.81 ,206.29 ,190.83 ,14.78 ,725.93 ,64.56 ,186.31 ,108.98 ,440.23 ,1031.24 ,1099.77 ,493.77 
2021-12-06,3589.31 ,1.8629 ,125.87 ,37.96 ,121.11 ,346.62 ,622.11 ,116.93 ,19.81 ,203.58 ,193.22 ,14.71 ,731.35 ,64.56 ,184.81 ,108.30 ,433.17 ,1050.20 ,1136.11 ,491.53 
2021-12-07,3595.09 ,2.1923 ,129.04 ,38.67 ,122.24 ,342.93 ,631.08 ,120.30 ,20.44 ,209.71 ,197.50 ,14.89 ,763.85 ,64.56 ,185.71 ,108.30 ,439.22 ,1071.72 ,1155.23 ,494.57 
2021-12-08,3637.57 ,2.2156 ,128.92 ,38.63 ,122.09 ,343.16 ,626.60 ,121.80 ,20.29 ,210.42 ,195.36 ,14.85 ,758.43 ,64.56 ,185.81 ,108.50 ,440.11 ,1101.13 ,1151.03 ,497.60 
2021-12-09,3673.04 ,2.1891 ,131.40 ,39.31 ,123.22 ,350.76 ,638.56 ,127.80 ,20.10 ,219.06 ,199.89 ,15.03 ,799.06 ,64.56 ,187.82 ,109.37 ,457.26 ,1156.31 ,1165.56 ,509.57 
2021-12-10,3666.35 ,1.8487 ,131.17 ,39.19 ,123.50 ,344.55 ,634.08 ,127.05 ,19.81 ,219.46 ,196.21 ,14.85 ,788.23 ,64.56 ,186.62 ,109.47 ,453.60 ,1139.91 ,1166.71 ,512.44 
2021-12-13,3681.08 ,2.1609 ,130.99 ,39.35 ,121.81 ,333.73 ,628.09 ,123.67 ,20.01 ,218.46 ,202.18 ,14.85 ,788.23 ,68.95 ,186.52 ,109.66 ,461.30 ,1138.41 ,1174.74 ,524.41 
2021-12-14,3661.53 ,2.2450 ,130.22 ,38.53 ,120.69 ,321.76 ,619.12 ,120.30 ,19.67 ,213.83 ,196.51 ,14.64 ,780.10 ,71.67 ,186.11 ,109.47 ,462.69 ,1150.13 ,1146.82 ,522.65 
2021-12-15,3647.63 ,2.1942 ,129.84 ,38.34 ,120.40 ,328.43 ,625.10 ,119.55 ,19.79 ,212.43 ,196.80 ,14.61 ,807.19 ,72.16 ,189.23 ,109.47 ,452.59 ,1107.95 ,1124.63 ,530.31 
2021-12-16,3675.02 ,2.1591 ,131.12 ,38.71 ,121.11 ,333.04 ,632.58 ,119.18 ,21.11 ,214.24 ,199.14 ,14.85 ,804.48 ,72.79 ,188.12 ,109.37 ,457.89 ,1112.85 ,1136.11 ,526.48 
2021-12-17,3632.36 ,1.8990 ,129.43 ,38.37 ,120.55 ,332.12 ,629.59 ,119.55 ,21.17 ,210.62 ,198.65 ,14.78 ,812.61 ,72.43 ,188.12 ,109.17 ,448.56 ,1111.14 ,1126.54 ,521.22 
2021-12-20,3593.60 ,2.0370 ,128.76 ,38.27 ,120.83 ,338.33 ,634.08 ,121.80 ,20.46 ,207.00 ,200.34 ,14.71 ,788.23 ,71.90 ,188.52 ,110.14 ,437.33 ,1094.52 ,1106.65 ,508.77 
2021-12-21,3625.13 ,1.9038 ,130.20 ,38.46 ,121.25 ,355.36 ,671.46 ,130.42 ,21.14 ,209.81 ,204.91 ,14.82 ,799.06 ,72.66 ,189.73 ,110.73 ,457.51 ,1099.21 ,1131.13 ,514.67 
2021-12-22,3622.62 ,1.7313 ,128.51 ,38.09 ,120.69 ,356.28 ,655.01 ,125.92 ,20.75 ,207.60 ,205.21 ,14.78 ,799.06 ,72.76 ,190.63 ,111.50 ,464.33 ,1084.72 ,1138.79 ,517.55 
2021-12-23,3643.34 ,1.6870 ,128.61 ,38.07 ,120.83 ,359.05 ,647.53 ,122.55 ,20.86 ,209.31 ,207.70 ,14.96 ,836.99 ,73.38 ,189.93 ,111.12 ,457.14 ,1080.03 ,1128.84 ,522.17 
2021-12-24,3618.05 ,1.8793 ,127.58 ,37.85 ,120.26 ,359.28 ,641.55 ,122.17 ,20.52 ,207.00 ,207.85 ,14.82 ,826.15 ,73.95 ,192.54 ,111.79 ,474.42 ,1077.05 ,1108.95 ,511.48 
2021-12-27,3615.97 ,1.8413 ,127.99 ,37.78 ,120.55 ,351.91 ,650.53 ,124.80 ,20.46 ,209.21 ,206.41 ,14.96 ,826.15 ,73.88 ,199.77 ,114.90 ,490.56 ,1078.97 ,1105.89 ,528.72 
2021-12-28,3630.11 ,1.6591 ,130.27 ,37.84 ,120.69 ,349.84 ,643.05 ,124.42 ,20.24 ,209.51 ,203.42 ,14.92 ,793.65 ,73.95 ,196.66 ,112.86 ,488.17 ,1118.39 ,1160.97 ,526.48 
2021-12-29,3597.00 ,1.4007 ,130.12 ,37.68 ,120.26 ,346.39 ,640.06 ,122.92 ,20.15 ,207.00 ,201.33 ,14.92 ,774.69 ,73.55 ,197.66 ,112.47 ,507.09 ,1107.31 ,1118.89 ,521.38 
2021-12-30,3619.19 ,1.4892 ,129.09 ,37.70 ,120.26 ,347.54 ,641.55 ,122.92 ,20.10 ,206.39 ,201.23 ,14.85 ,785.52 ,74.47 ,199.37 ,113.25 ,514.28 ,1094.95 ,1135.34 ,526.32 
2021-12-31,3639.78 ,2.3732 ,129.09 ,37.77 ,120.12 ,359.74 ,649.03 ,122.92 ,20.24 ,207.40 ,200.49 ,14.89 ,858.65 ,75.04 ,199.57 ,114.61 ,507.09 ,1114.76 ,1143.38 ,534.62 
2022-01-04,3632.33 ,1.9656 ,130.61 ,37.96 ,120.69 ,363.65 ,658.00 ,125.55 ,20.44 ,208.00 ,207.30 ,14.99 ,823.44 ,75.50 ,205.90 ,116.74 ,533.32 ,1116.68 ,1124.63 ,533.35 
2022-01-05,3595.18 ,1.8364 ,133.35 ,38.44 ,121.67 ,368.25 ,659.50 ,125.92 ,20.24 ,210.62 ,210.24 ,15.06 ,801.77 ,75.33 ,202.18 ,114.03 ,528.66 ,1093.67 ,1147.58 ,525.85 
2022-01-06,3586.08 ,1.7756 ,131.37 ,38.24 ,120.69 ,356.97 ,665.48 ,125.92 ,20.92 ,207.20 ,215.36 ,15.03 ,799.06 ,72.76 ,204.09 ,115.29 ,523.36 ,1064.69 ,1152.94 ,528.08 
2022-01-07,3579.54 ,1.8802 ,135.57 ,38.88 ,122.66 ,371.70 ,678.94 ,127.42 ,21.54 ,207.70 ,218.69 ,15.31 ,782.81 ,73.25 ,204.90 ,114.51 ,547.33 ,1062.56 ,1178.19 ,534.62 
2022-01-10,3593.52 ,1.9313 ,135.93 ,39.15 ,122.80 ,379.07 ,695.39 ,140.16 ,21.48 ,208.61 ,218.30 ,15.28 ,777.39 ,74.05 ,204.90 ,114.41 ,528.91 ,1071.30 ,1154.85 ,551.86 
2022-01-11,3567.44 ,2.0332 ,135.37 ,39.09 ,122.94 ,371.93 ,687.91 ,135.67 ,21.62 ,204.18 ,215.96 ,15.13 ,771.98 ,74.38 ,207.81 ,115.97 ,528.78 ,1058.94 ,1134.58 ,545.16 
2022-01-12,3597.43 ,2.0384 ,134.45 ,38.81 ,122.38 ,368.25 ,683.43 ,131.54 ,21.23 ,204.79 ,206.75 ,15.21 ,774.69 ,73.62 ,207.21 ,116.26 ,520.08 ,1049.35 ,1155.23 ,543.88 
2022-01-13,3555.26 ,2.3029 ,133.93 ,38.91 ,122.80 ,357.89 ,680.44 ,134.54 ,21.09 ,202.27 ,200.98 ,15.38 ,788.23 ,73.91 ,201.88 ,114.03 ,503.56 ,1025.28 ,1096.32 ,533.82 
2022-01-14,3521.26 ,2.2640 ,130.86 ,37.75 ,120.97 ,344.09 ,659.50 ,128.54 ,20.52 ,199.26 ,194.32 ,14.96 ,771.98 ,74.21 ,203.29 ,114.61 ,491.70 ,1029.11 ,1083.70 ,526.64 
2022-01-17,3541.67 ,2.1475 ,130.45 ,37.73 ,120.69 ,353.75 ,662.49 ,129.29 ,20.69 ,200.97 ,194.07 ,14.89 ,766.56 ,74.77 ,204.39 ,113.83 ,502.42 ,1044.03 ,1077.96 ,547.23 
2022-01-18,3569.91 ,1.9724 ,131.19 ,38.27 ,121.53 ,371.70 ,672.96 ,130.79 ,21.37 ,202.37 ,199.94 ,15.28 ,785.52 ,75.57 ,202.59 ,110.63 ,493.09 ,1080.89 ,1095.18 ,547.55 
2022-01-19,3558.18 ,2.0980 ,131.76 ,38.52 ,121.67 ,370.32 ,678.94 ,132.29 ,21.76 ,201.47 ,213.62 ,15.28 ,782.81 ,75.86 ,200.18 ,111.02 ,484.26 ,1068.74 ,1107.42 ,537.02 
2022-01-20,3555.06 ,2.1176 ,136.75 ,39.68 ,123.93 ,356.74 ,680.44 ,132.67 ,21.96 ,201.77 ,212.28 ,15.31 ,774.69 ,76.29 ,203.09 ,110.53 ,481.73 ,1060.01 ,1147.97 ,542.92 
2022-01-21,3522.57 ,2.1353 ,137.14 ,39.29 ,123.36 ,356.28 ,669.97 ,130.79 ,21.20 ,198.55 ,204.91 ,15.10 ,771.98 ,75.96 ,197.76 ,108.98 ,470.88 ,1054.47 ,1139.93 ,525.85 
2022-01-24,3524.11 ,1.9897 ,136.06 ,38.78 ,122.38 ,368.02 ,674.45 ,129.29 ,21.37 ,196.24 ,208.50 ,15.06 ,769.27 ,75.53 ,197.87 ,108.20 ,469.50 ,1043.81 ,1126.54 ,508.77 
2022-01-25,3433.06 ,1.9818 ,131.12 ,37.73 ,120.55 ,357.66 ,649.03 ,124.05 ,20.44 ,191.62 ,203.17 ,14.75 ,712.39 ,74.18 ,193.25 ,105.58 ,454.23 ,1028.05 ,1116.98 ,495.20 
2022-01-26,3455.67 ,1.7875 ,132.73 ,37.91 ,120.69 ,357.89 ,665.48 ,125.55 ,20.55 ,192.42 ,203.17 ,14.96 ,731.35 ,74.61 ,191.64 ,106.36 ,454.36 ,1048.93 ,1120.04 ,496.64 
2022-01-27,3394.25 ,1.6625 ,130.07 ,37.46 ,119.00 ,360.20 ,653.52 ,122.17 ,20.44 ,189.30 ,198.35 ,14.89 ,725.93 ,73.98 ,190.13 ,103.84 ,443.64 ,1027.62 ,1088.67 ,479.72 
2022-01-28,3361.44 ,1.2052 ,127.97 ,36.57 ,118.43 ,361.35 ,653.52 ,122.55 ,19.90 ,187.59 ,195.06 ,14.75 ,712.39 ,72.46 ,189.63 ,105.00 ,461.68 ,1011.21 ,1057.69 ,481.00 
2022-01-29,,1.2649 ,,,,,,,,,,,,,,,,,,
2022-01-30,,2.1882 ,,,,,,,,,,,,,,,,,,
2022-02-07,3429.58 ,2.1890 ,133.11 ,37.46 ,119.98 ,367.33 ,662.49 ,124.80 ,20.61 ,190.31 ,209.79 ,15.35 ,753.02 ,74.01 ,193.14 ,101.90 ,467.35 ,978.19 ,1062.28 ,470.79 
2022-02-08,3452.63 ,2.0760 ,135.73 ,38.17 ,121.81 ,363.65 ,684.92 ,128.92 ,21.54 ,192.02 ,208.79 ,15.56 ,769.27 ,76.76 ,195.66 ,102.96 ,479.34 ,985.22 ,1042.77 ,475.73 
2022-02-09,3479.95 ,1.7633 ,135.83 ,38.10 ,121.67 ,358.82 ,681.93 ,128.17 ,21.54 ,193.02 ,209.29 ,15.45 ,788.23 ,77.12 ,196.46 ,104.61 ,484.63 ,1000.99 ,1058.84 ,491.21 
2022-02-10,3485.91 ,1.7141 ,138.75 ,38.83 ,122.38 ,368.71 ,693.89 ,132.29 ,21.76 ,192.22 ,216.80 ,15.66 ,788.23 ,78.61 ,196.26 ,105.00 ,479.71 ,1001.20 ,1025.56 ,483.87 
2022-02-11,3462.95 ,1.8490 ,142.36 ,40.15 ,123.08 ,362.50 ,689.41 ,131.54 ,21.68 ,191.82 ,219.29 ,15.84 ,774.69 ,78.47 ,193.55 ,104.23 ,457.39 ,980.11 ,1015.61 ,479.72 
2022-02-14,3428.88 ,1.9109 ,138.03 ,38.88 ,121.11 ,352.37 ,669.97 ,127.80 ,20.80 ,189.00 ,211.18 ,15.63 ,750.31 ,77.32 ,190.83 ,104.52 ,454.87 ,975.84 ,990.36 ,467.60 
2022-02-15,3446.09 ,1.8554 ,136.44 ,38.59 ,120.40 ,352.60 ,660.99 ,124.80 ,20.58 ,189.00 ,209.44 ,15.31 ,744.89 ,76.36 ,191.34 ,105.10 ,476.31 ,984.58 ,999.55 ,468.55 
2022-02-16,3465.83 ,1.9813 ,137.88 ,38.78 ,120.97 ,364.57 ,669.97 ,125.17 ,21.09 ,190.81 ,211.38 ,15.31 ,739.47 ,76.33 ,191.84 ,105.10 ,469.88 ,979.89 ,1002.22 ,468.55 
2022-02-17,3468.04 ,1.9103 ,137.39 ,38.51 ,120.55 ,356.51 ,659.50 ,125.17 ,20.89 ,189.71 ,212.08 ,15.31 ,734.06 ,76.82 ,189.73 ,104.71 ,463.57 ,982.02 ,994.95 ,464.56 
2022-02-18,3490.76 ,2.1583 ,139.57 ,38.96 ,122.09 ,375.85 ,677.44 ,128.54 ,21.51 ,190.01 ,216.55 ,15.42 ,736.76 ,76.79 ,190.73 ,105.20 ,464.33 ,990.76 ,1002.99 ,469.03 
2022-02-21,3490.61 ,2.2340 ,138.70 ,38.71 ,121.11 ,376.08 ,689.41 ,129.29 ,21.28 ,189.30 ,214.71 ,15.35 ,736.76 ,76.19 ,192.94 ,105.97 ,462.18 ,1015.69 ,1005.28 ,482.28 
2022-02-22,3457.15 ,2.0729 ,135.91 ,38.10 ,120.83 ,378.61 ,681.93 ,128.54 ,20.89 ,185.58 ,211.38 ,15.49 ,725.93 ,75.50 ,189.63 ,105.10 ,437.58 ,997.79 ,979.65 ,472.06 
2022-02-23,3489.15 ,2.0967 ,135.45 ,37.92 ,120.26 ,370.09 ,671.46 ,127.42 ,20.77 ,188.40 ,208.25 ,15.24 ,725.93 ,75.37 ,189.93 ,105.39 ,471.26 ,1041.89 ,993.04 ,479.72 
2022-02-24,3429.96 ,2.2724 ,131.78 ,37.13 ,118.86 ,367.56 ,655.01 ,123.30 ,20.12 ,184.28 ,201.88 ,15.45 ,709.68 ,74.90 ,186.31 ,103.06 ,470.63 ,1022.51 ,969.71 ,465.20 
2022-02-25,3451.41 ,2.2609 ,131.63 ,37.02 ,118.71 ,363.88 ,652.02 ,122.55 ,20.27 ,184.68 ,200.54 ,15.13 ,753.02 ,75.20 ,187.12 ,104.03 ,476.94 ,1028.05 ,979.27 ,466.00 
2022-02-28,3462.31 ,2.5436 ,129.99 ,36.82 ,118.15 ,364.11 ,646.04 ,121.80 ,20.41 ,182.07 ,200.49 ,15.24 ,763.85 ,76.62 ,187.62 ,106.85 ,477.95 ,1026.98 ,975.06 ,463.77 
2022-03-01,3488.83 ,1.8390 ,131.60 ,37.17 ,118.86 ,376.31 ,646.04 ,121.42 ,20.61 ,184.98 ,202.87 ,15.21 ,771.98 ,76.92 ,186.92 ,107.72 ,468.61 ,1012.49 ,983.48 ,468.71 
2022-03-02,3484.19 ,1.9228 ,129.99 ,36.82 ,118.57 ,380.91 ,649.03 ,122.17 ,20.55 ,184.98 ,201.88 ,15.35 ,761.14 ,77.91 ,189.23 ,118.49 ,470.51 ,1005.67 ,963.97 ,466.00 
2022-03-03,3481.11 ,1.7922 ,130.40 ,37.00 ,119.14 ,393.80 ,659.50 ,124.42 ,21.20 ,186.09 ,204.76 ,15.63 ,769.27 ,79.17 ,191.14 ,130.33 ,478.58 ,997.36 ,955.55 ,463.29 
2022-03-04,3447.65 ,1.9445 ,128.30 ,36.63 ,118.29 ,391.73 ,656.51 ,122.17 ,21.06 ,187.49 ,198.74 ,15.42 ,777.39 ,79.17 ,192.34 ,143.33 ,487.91 ,975.20 ,935.28 ,458.82 
2022-03-07,3372.86 ,2.0775 ,125.18 ,35.68 ,116.74 ,394.95 ,646.04 ,122.92 ,20.94 ,184.18 ,199.89 ,15.31 ,771.98 ,78.74 ,193.85 ,157.70 ,463.44 ,935.36 ,882.87 ,417.33 
2022-03-08,3293.53 ,2.0808 ,121.57 ,34.45 ,113.79 ,386.66 ,623.61 ,116.93 ,20.49 ,178.75 ,194.02 ,14.89 ,750.31 ,76.69 ,186.31 ,163.71 ,448.94 ,928.97 ,856.86 ,409.51 
2022-03-09,3256.39 ,2.0606 ,120.16 ,33.38 ,111.25 ,373.32 ,608.65 ,113.55 ,20.15 ,178.85 ,189.99 ,14.57 ,769.27 ,75.96 ,179.79 ,167.89 ,442.12 ,916.40 ,844.62 ,404.56 
2022-03-10,3296.09 ,2.0703 ,120.13 ,33.53 ,111.53 ,371.93 ,610.15 ,114.68 ,20.01 ,182.07 ,190.88 ,14.61 ,766.56 ,75.07 ,191.74 ,184.67 ,451.08 ,937.49 ,855.33 ,405.36 
2022-03-11,3309.75 ,2.0746 ,120.72 ,33.65 ,112.80 ,373.55 ,610.15 ,115.80 ,19.53 ,180.46 ,189.29 ,14.61 ,744.89 ,74.71 ,194.15 ,203.11 ,443.76 ,964.76 ,859.92 ,399.61 
2022-03-14,3223.53 ,2.1161 ,117.31 ,32.81 ,111.39 ,376.08 ,595.19 ,114.30 ,18.97 ,178.95 ,185.16 ,14.47 ,712.39 ,74.38 ,193.85 ,223.40 ,431.40 ,915.76 ,842.33 ,383.97 
2022-03-15,3063.97 ,2.1040 ,109.22 ,30.15 ,107.45 ,338.56 ,554.82 ,109.81 ,17.47 ,170.70 ,172.88 ,14.01 ,658.21 ,69.91 ,183.30 ,242.51 ,388.26 ,878.69 ,794.51 ,359.87 
2022-03-16,3170.71 ,2.0751 ,113.42 ,31.42 ,109.42 ,345.01 ,572.76 ,112.43 ,17.92 ,173.52 ,177.05 ,14.29 ,682.59 ,73.98 ,186.62 ,266.77 ,402.39 ,893.81 ,824.73 ,375.19 
2022-03-17,3215.04 ,2.0465 ,116.52 ,31.89 ,109.00 ,355.36 ,595.19 ,117.68 ,18.80 ,174.83 ,184.02 ,14.36 ,677.17 ,72.39 ,205.30 ,293.46 ,420.05 ,934.94 ,850.36 ,376.79 
2022-03-18,3251.07 ,2.0298 ,122.74 ,32.85 ,111.25 ,390.81 ,613.14 ,120.30 ,18.88 ,175.63 ,187.30 ,14.54 ,688.01 ,72.00 ,225.79 ,322.77 ,418.91 ,924.07 ,849.21 ,383.01 
2022-03-21,3253.69 ,2.0532 ,120.46 ,31.93 ,109.28 ,383.67 ,610.15 ,122.55 ,18.74 ,172.82 ,184.72 ,14.47 ,682.59 ,71.57 ,248.39 ,355.08 ,424.34 ,903.40 ,850.74 ,377.75 
2022-03-22,3259.86 ,2.0007 ,122.41 ,32.43 ,110.27 ,396.33 ,646.04 ,128.17 ,19.02 ,174.02 ,185.11 ,14.61 ,685.30 ,72.86 ,250.50 ,339.65 ,415.51 ,903.83 ,856.10 ,377.11 
2022-03-23,3271.03 ,2.0525 ,122.67 ,32.42 ,109.84 ,396.56 ,710.34 ,132.29 ,18.82 ,173.02 ,184.77 ,14.54 ,688.01 ,72.36 ,241.05 ,313.74 ,425.10 ,919.38 ,851.51 ,414.77 
2022-03-24,3250.26 ,2.0614 ,123.56 ,32.29 ,109.84 ,392.88 ,731.28 ,131.92 ,18.88 ,172.11 ,183.47 ,14.61 ,674.46 ,71.30 ,265.16 ,338.88 ,426.48 ,894.24 ,856.48 ,424.83 
2022-03-25,3212.24 ,2.0366 ,121.98 ,32.21 ,109.84 ,385.97 ,731.28 ,131.92 ,18.68 ,170.70 ,183.42 ,14.64 ,669.05 ,70.44 ,254.11 ,305.01 ,413.74 ,874.85 ,837.74 ,404.72 
2022-03-28,3214.50 ,1.9731 ,122.54 ,31.39 ,110.69 ,389.89 ,761.19 ,134.92 ,18.94 ,170.60 ,187.55 ,15.10 ,679.88 ,71.90 ,245.27 ,322.67 ,410.46 ,852.27 ,833.53 ,396.58 
2022-03-29,3203.94 ,1.7672 ,120.90 ,31.29 ,110.12 ,386.66 ,722.31 ,132.29 ,18.71 ,168.39 ,187.45 ,15.24 ,671.76 ,72.09 ,245.27 ,354.99 ,414.00 ,852.27 ,820.52 ,383.97 
2022-03-30,3266.60 ,1.6049 ,124.72 ,31.86 ,111.53 ,407.84 ,794.09 ,139.04 ,19.02 ,170.40 ,192.73 ,15.21 ,679.88 ,72.39 ,244.47 ,390.51 ,425.10 ,877.83 ,856.86 ,388.28 
2022-03-31,3252.20 ,2.5051 ,124.07 ,31.92 ,112.66 ,407.38 ,806.05 ,140.54 ,19.08 ,170.91 ,196.46 ,15.21 ,682.59 ,72.72 ,246.18 ,352.85 ,421.56 ,873.57 ,883.64 ,381.42 
2022-04-01,3282.72 ,1.6312 ,125.38 ,32.31 ,113.65 ,419.12 ,840.45 ,146.16 ,19.42 ,171.41 ,197.50 ,15.38 ,693.42 ,73.45 ,241.46 ,317.53 ,415.64 ,878.05 ,908.50 ,381.90 
2022-04-02,,1.3027 ,,,,,,,,,,,,,,,,,,
2022-04-06,3283.43 ,1.8874 ,126.87 ,32.89 ,115.05 ,421.19 ,858.39 ,158.15 ,20.49 ,171.41 ,203.62 ,15.52 ,696.13 ,73.91 ,236.74 ,315.20 ,419.04 ,872.29 ,903.53 ,379.50 
2022-04-07,3236.70 ,1.8729 ,124.15 ,32.31 ,113.65 ,405.54 ,824.00 ,142.41 ,20.35 ,170.10 ,201.53 ,15.35 ,696.13 ,74.94 ,220.66 ,293.07 ,404.28 ,856.53 ,879.81 ,369.93 
2022-04-08,3251.85 ,1.7860 ,126.10 ,32.60 ,114.21 ,419.12 ,864.38 ,145.78 ,20.66 ,170.30 ,203.57 ,15.42 ,704.26 ,76.69 ,210.02 ,270.85 ,401.00 ,839.48 ,873.31 ,366.74 
2022-04-11,3167.13 ,1.8912 ,121.95 ,31.46 ,112.80 ,412.67 ,819.51 ,136.04 ,20.18 ,164.67 ,201.48 ,15.28 ,688.01 ,75.83 ,205.60 ,277.55 ,381.96 ,796.02 ,862.60 ,349.02 
2022-04-12,3213.33 ,1.8058 ,124.13 ,31.79 ,114.21 ,394.72 ,783.62 ,134.92 ,20.10 ,166.18 ,201.28 ,15.31 ,698.84 ,76.16 ,203.39 ,279.20 ,409.33 ,816.04 ,896.65 ,354.93 
2022-04-13,3186.82 ,1.6912 ,122.46 ,31.70 ,114.07 ,409.22 ,779.14 ,132.29 ,20.21 ,163.97 ,197.25 ,15.31 ,688.01 ,76.33 ,193.55 ,251.25 ,412.23 ,823.93 ,913.09 ,351.10 
2022-04-14,3225.64 ,1.5754 ,123.41 ,31.77 ,114.21 ,435.69 ,795.59 ,137.54 ,20.80 ,165.88 ,200.49 ,15.45 ,688.01 ,76.82 ,193.65 ,258.23 ,431.02 ,843.32 ,950.58 ,356.36 
2022-04-15,3211.24 ,1.3996 ,123.69 ,31.92 ,114.77 ,444.66 ,809.04 ,134.54 ,20.77 ,169.40 ,198.69 ,15.31 ,706.97 ,77.35 ,194.75 ,260.08 ,432.92 ,850.77 ,942.93 ,362.11 
2022-04-18,3195.52 ,1.4408 ,120.36 ,31.08 ,113.08 ,423.26 ,768.67 ,131.92 ,20.15 ,170.40 ,197.05 ,15.10 ,725.93 ,75.86 ,198.57 ,235.23 ,437.84 ,889.34 ,924.95 ,369.77 
2022-04-19,3194.03 ,1.3513 ,118.93 ,30.60 ,114.63 ,423.03 ,764.18 ,134.92 ,20.46 ,168.19 ,193.47 ,15.35 ,728.64 ,76.66 ,193.35 ,235.82 ,433.93 ,884.65 ,914.62 ,361.31 
2022-04-20,3151.05 ,1.3599 ,117.57 ,30.37 ,114.21 ,401.16 ,725.30 ,127.80 ,19.62 ,165.98 ,189.09 ,15.13 ,723.22 ,77.19 ,189.63 ,219.32 ,425.73 ,885.29 ,936.05 ,358.12 
2022-04-21,3079.81 ,1.3529 ,118.36 ,30.58 ,113.65 ,403.01 ,702.87 ,121.80 ,18.99 ,162.86 ,186.06 ,14.92 ,701.55 ,77.81 ,182.80 ,212.72 ,417.02 ,869.52 ,919.60 ,347.74 
2022-04-22,3086.92 ,1.2696 ,118.98 ,30.94 ,113.93 ,409.22 ,710.34 ,122.92 ,19.28 ,162.96 ,190.64 ,15.24 ,742.18 ,78.31 ,180.79 ,199.62 ,401.13 ,869.31 ,941.02 ,364.02 
2022-04-24,,1.3131 ,,,,,,,,,,,,,,,,,,
2022-04-25,2928.51 ,1.3656 ,114.86 ,28.98 ,110.12 ,391.04 ,665.48 ,113.18 ,18.20 ,155.93 ,184.52 ,14.75 ,717.80 ,75.76 ,171.45 ,196.51 ,377.41 ,841.61 ,909.27 ,347.74 
2022-04-26,2886.43 ,1.3711 ,111.63 ,28.28 ,110.83 ,404.39 ,658.00 ,110.56 ,17.89 ,151.40 ,187.35 ,14.61 ,739.47 ,76.66 ,171.35 ,199.33 ,379.05 ,841.83 ,906.97 ,358.44 
